Max_Phase,Polar Surface Area,HBA,HBD,#RO5 Violations,QED Weighted,CX LogP,CX LogD,Heavy Atoms
0,117.57,5,3,0,0.56,3.0,3.0,29
0,93.02,3,2,0,0.77,2.08,2.08,23
0,63.68,4,0,0,0.46,1.86,1.86,19
0,101.75,7,2,0,0.57,2.92,2.92,26
0,90.9,5,3,2,0.13,6.59,4.7,36
0,90.09,9,0,2,0.14,7.04,7.04,37
0,48.0,5,0,0,0.8,3.31,3.31,26
0,76.44,4,1,0,0.63,5.29,5.29,34
0,80.04,7,0,0,0.62,2.37,2.37,32
0,122.83,7,3,1,0.49,3.61,1.17,38
0,65.74,5,0,0,0.63,2.53,2.53,19
0,34.14,2,0,0,0.36,3.01,3.01,16
0,90.66,6,1,0,0.52,2.39,2.37,31
0,98.5,6,1,0,0.65,3.43,3.26,24
0,90.38,6,3,0,0.63,2.32,1.94,32
0,72.53,6,1,0,0.35,3.23,3.21,24
0,58.62,5,1,0,0.76,3.53,1.92,21
0,103.35,10,1,1,0.4,4.04,4.03,37
0,51.8,4,1,0,0.45,4.56,4.56,20
0,53.4,4,1,0,0.88,1.48,-0.49,25
0,12.03,1,1,0,0.72,4.85,4.36,21
0,77.84,4,2,0,0.8,3.59,0.52,23
0,97.13,6,0,0,0.54,2.4,2.4,31
0,92.28,5,2,0,0.72,2.07,-0.42,23
0,43.78,5,1,0,0.61,2.62,2.61,29
0,77.4,5,1,0,0.79,1.79,1.39,24
0,44.47,1,2,0,0.6,3.18,3.18,17
0,109.54,4,2,0,0.5,2.61,-0.67,23
0,55.12,3,1,0,0.89,2.39,-0.75,16
0,74.6,3,2,1,0.43,5.97,3.46,34
0,64.35,3,2,0,0.88,3.1,3.1,21
0,72.4,7,1,1,0.33,5.82,4.19,35
0,73.14,7,0,0,0.35,4.57,4.57,33
0,92.07,8,1,0,0.63,2.95,2.46,31
0,262.94,8,9,2,0.06,3.63,0.51,60
0,120.03,7,2,0,0.56,1.18,1.18,32
0,161.21,10,4,2,0.17,7.51,4.66,53
0,94.36,6,1,1,0.31,5.62,5.62,30
0,91.67,7,0,0,0.41,4.08,4.08,33
0,55.88,5,1,0,0.92,1.41,1.38,19
0,66.48,3,1,0,0.75,3.54,3.54,27
0,41.03,3,1,1,0.51,4.6,3.33,31
0,102.04,5,3,0,0.32,3.62,1.9,35
0,49.77,3,1,0,0.85,3.04,1.59,24
0,76.07,5,1,0,0.82,1.77,1.77,24
0,114.34,8,2,0,0.69,-1.06,-1.06,27
0,82.76,6,1,0,0.63,2.88,2.88,23
0,118.35,5,2,0,0.39,2.92,1.23,28
0,102.74,6,3,0,0.59,3.51,3.51,26
0,80.31,5,1,0,0.8,0.11,0.11,26
0,160.13,10,2,1,0.32,3.86,3.06,53
0,51.58,4,1,1,0.48,6.5,6.49,32
0,41.57,2,1,0,0.57,5.13,5.13,23
0,57.78,2,2,0,0.7,4.8,4.8,25
0,34.89,3,0,1,0.45,5.54,5.54,28
0,78.51,3,2,0,0.82,3.63,3.63,26
0,46.15,5,0,2,0.45,5.58,5.58,26
0,52.9,3,1,0,0.66,4.64,4.14,24
0,60.16,2,3,0,0.64,3.24,1.64,27
0,110.6,7,3,0,0.57,-1.58,-1.58,18
0,53.4,5,1,2,0.32,5.95,4.23,39
0,117.06,6,2,2,0.12,8.14,8.14,45
0,115.4,9,2,1,0.39,5.04,4.46,48
0,61.36,2,3,0,0.79,2.34,2.34,19
0,53.07,4,1,0,0.69,4.45,3.67,22
0,105.26,7,2,0,0.59,1.46,1.46,27
0,88.6,5,1,0,0.8,0.45,0.45,25
0,60.15,4,1,0,0.83,2.73,1.4,26
0,35.74,4,1,0,0.73,4.55,2.12,29
0,95.58,4,2,0,0.73,1.66,1.66,29
0,59.67,4,1,0,0.64,4.19,4.17,23
0,100.62,3,3,0,0.72,-1.2,-4.13,18
0,51.05,4,1,0,0.49,4.0,4.0,22
0,42.43,4,0,1,0.5,4.1,4.1,26
0,87.74,5,2,0,0.55,3.64,3.64,35
0,90.22,5,4,2,0.22,5.66,0.94,37
0,79.15,5,3,1,0.4,5.92,5.92,34
0,90.9,4,3,0,0.64,3.26,-0.36,22
0,3.24,2,0,1,0.66,6.02,5.13,22
0,66.92,5,0,0,0.75,1.81,1.81,25
0,83.66,5,2,2,0.2,7.52,5.81,41
0,88.13,7,0,0,0.3,5.13,5.13,32
0,64.78,2,2,0,0.53,3.89,3.89,28
0,115.29,8,3,2,0.27,5.2,5.2,39
0,75.09,4,2,0,0.67,1.56,1.16,21
0,100.65,7,2,0,0.42,4.81,4.79,24
0,46.53,3,1,0,0.52,2.29,2.29,15
0,69.72,4,1,0,0.79,3.56,3.56,30
0,62.22,5,0,0,0.7,2.51,2.51,28
0,68.29,5,1,0,0.76,3.93,3.26,24
0,41.57,3,1,0,0.83,3.13,1.57,25
0,37.81,3,1,0,0.92,4.56,2.24,23
0,30.19,4,0,0,0.67,4.33,4.33,16
0,59.76,6,1,0,0.67,4.29,4.17,29
0,76.82,5,0,2,0.27,6.24,6.24,36
0,83.53,6,2,0,0.57,2.05,1.76,25
0,46.92,3,1,0,0.84,3.36,3.36,21
0,43.37,3,0,0,0.69,4.05,4.05,25
0,129.91,11,0,2,0.24,3.03,2.74,37
0,71.45,5,2,0,0.88,2.34,2.34,22
0,67.48,2,2,0,0.4,1.72,1.72,14
0,65.54,4,1,2,0.39,5.14,5.14,39
0,121.66,11,0,3,0.06,6.22,4.89,58
0,54.5,4,0,0,0.67,3.33,3.33,24
0,169.67,11,5,2,0.14,4.24,4.23,48
0,53.22,5,1,0,0.73,3.45,2.5,29
0,59.59,6,2,1,0.44,6.49,6.49,30
0,46.34,3,0,0,0.68,2.75,2.75,17
0,63.83,4,2,0,0.86,3.14,3.08,16
0,78.63,6,0,0,0.58,4.44,4.44,30
0,151.46,11,1,3,0.24,3.87,3.87,49
0,160.31,8,4,0,0.48,-0.13,-3.65,28
0,92.42,3,3,0,0.74,1.73,-0.84,20
0,95.59,7,1,0,0.5,3.23,3.23,33
0,32.26,5,0,1,0.46,5.99,5.99,28
0,38.38,3,1,0,0.69,1.27,-1.12,11
0,50.36,3,2,0,0.88,2.71,-0.09,23
0,85.67,7,1,0,0.76,3.83,3.33,29
0,85.33,6,3,0,0.52,2.72,2.69,27
0,188.51,12,6,2,0.27,0.15,-0.48,35
0,24.5,3,1,0,0.9,3.03,0.59,21
0,72.31,4,1,0,0.94,1.36,-0.02,19
0,43.37,3,0,0,0.76,3.71,3.71,22
0,74.86,5,3,0,0.68,1.67,-0.89,25
0,55.11,6,1,0,0.68,3.52,3.52,17
0,105.31,9,0,0,0.69,-0.21,-0.21,25
0,65.04,4,2,0,0.72,3.2,3.01,21
0,95.75,7,2,0,0.44,3.51,3.51,31
0,71.11,5,1,1,0.4,5.36,5.36,34
0,109.62,5,1,0,0.52,1.9,1.01,23
0,67.79,5,2,0,0.42,2.34,0.84,23
0,89.85,6,2,0,0.83,0.42,0.42,18
0,40.71,2,2,0,0.74,3.97,3.85,20
0,84.42,7,1,0,0.75,2.38,1.73,25
0,89.4,5,1,0,0.43,-2.58,-2.89,24
0,81.43,5,1,0,0.8,3.0,3.0,21
0,81.33,4,2,0,0.85,0.3,0.26,26
0,113.65,7,2,0,0.51,1.19,0.23,31
0,122.01,7,2,0,0.4,2.9,2.4,35
0,90.11,6,1,0,0.5,4.29,4.29,28
0,83.98,5,2,0,0.45,5.18,4.37,28
0,119.23,8,2,0,0.51,2.36,2.36,32
0,74.08,7,0,0,0.66,1.88,1.88,20
0,120.03,7,2,1,0.36,3.98,3.98,37
0,162.18,8,4,1,0.19,4.72,-1.84,41
0,59.27,5,1,1,0.3,5.55,5.46,37
0,41.21,5,0,1,0.35,5.42,5.41,29
0,59.81,4,1,0,0.76,2.37,2.37,19
0,89.87,4,3,0,0.64,2.59,2.59,31
0,25.36,3,0,1,0.36,6.67,6.65,31
0,60.9,6,0,0,0.54,1.65,1.65,21
0,32.34,2,1,0,0.86,2.12,2.02,19
0,82.94,7,1,0,0.46,2.82,2.82,32
0,62.8,4,1,0,0.73,3.1,3.01,21
0,60.06,4,1,0,0.74,4.18,4.18,27
0,55.89,4,1,0,0.52,4.65,3.87,33
0,46.53,3,1,1,0.4,6.0,5.99,28
0,110.75,6,2,1,0.27,3.42,3.22,45
0,157.72,7,1,0,0.63,2.47,-0.9,24
0,69.04,6,1,2,0.25,5.97,5.97,35
0,0.0,0,0,0,0.0,0.0,0.0,0
0,55.2,5,0,1,0.56,4.77,4.77,34
0,51.56,8,0,1,0.29,5.78,5.78,30
0,92.27,7,2,2,0.18,6.9,6.89,47
0,114.86,8,1,1,0.63,1.34,1.34,37
0,83.91,6,1,2,0.2,6.51,3.21,36
0,64.92,2,2,0,0.87,4.09,4.09,20
0,39.72,4,1,0,0.87,3.77,2.72,24
0,90.9,5,3,1,0.43,3.73,0.86,38
0,35.53,3,0,0,0.83,2.83,2.83,19
0,109.34,7,2,2,0.3,6.74,6.74,42
0,49.17,5,0,0,0.54,3.41,3.41,26
0,130.36,8,3,2,0.09,6.16,6.16,46
0,54.86,3,1,0,0.8,1.76,1.75,16
0,93.22,6,0,0,0.44,1.42,1.42,24
0,66.07,5,2,0,0.67,3.21,2.36,31
0,65.49,5,0,0,0.79,1.14,1.14,22
0,38.77,3,0,1,0.44,6.18,6.18,30
0,125.12,6,2,1,0.31,2.34,2.34,38
0,171.95,12,2,3,0.08,6.34,2.17,46
0,81.42,5,1,2,0.31,6.9,4.28,41
0,60.25,5,0,0,0.85,1.49,1.49,24
0,26.02,1,1,0,0.7,2.67,-0.11,16
0,109.77,9,3,0,0.39,4.01,3.98,31
0,69.78,7,0,0,0.63,2.4,2.4,20
0,106.43,10,2,0,0.46,1.51,-0.15,30
0,33.2,2,0,1,0.67,5.27,5.27,25
0,50.8,4,1,0,0.76,4.34,4.27,29
0,88.18,5,1,0,0.73,1.75,1.75,32
0,58.64,3,1,0,0.86,2.54,2.54,20
0,31.82,3,2,1,0.37,-4.18,-4.18,32
0,127.58,5,2,2,0.36,4.05,-1.9,42
0,61.83,5,0,2,0.16,12.22,12.22,56
0,122.62,7,1,1,0.44,3.35,2.55,38
0,52.21,5,0,0,0.75,1.97,1.97,16
0,151.06,6,4,0,0.38,-2.48,-2.48,30
0,48.67,4,0,0,0.77,2.43,2.43,17
0,196.49,15,1,3,0.07,5.89,5.89,65
0,182.04,8,3,1,0.24,-0.61,-0.61,35
0,62.22,4,2,0,0.86,2.17,2.17,21
0,39.42,5,0,1,0.5,5.48,5.48,26
0,93.64,7,0,0,0.56,-0.12,-0.12,23
0,52.65,3,1,0,0.88,2.46,2.46,26
0,61.88,4,1,0,0.56,3.35,2.48,36
0,100.12,8,1,0,0.41,2.11,2.1,33
0,89.27,8,0,1,0.32,4.81,4.81,38
0,72.56,5,1,0,0.84,0.62,0.6,16
0,41.62,2,1,0,0.77,5.25,5.25,23
0,94.88,6,2,1,0.35,2.96,2.66,39
0,81.0,6,1,2,0.38,5.4,3.77,39
0,89.13,7,2,0,0.48,3.8,3.78,26
0,86.71,3,2,0,0.74,2.52,-0.62,28
0,32.34,2,1,0,0.69,2.26,-0.14,19
0,89.98,6,0,0,0.34,-1.01,-1.01,16
0,63.6,4,1,0,0.8,3.01,3.01,24
0,46.5,3,0,1,0.66,4.73,4.73,28
0,301.05,18,10,3,0.05,0.17,-2.99,60
0,72.84,6,4,0,0.61,0.22,-4.57,20
0,60.44,5,0,0,0.57,3.64,3.64,29
0,67.43,4,2,0,0.72,1.84,1.23,22
0,107.72,4,3,0,0.72,1.53,-5.15,17
0,118.96,5,2,1,0.42,2.45,2.45,46
0,133.75,9,4,0,0.52,-1.84,-1.84,23
0,132.26,11,1,2,0.31,4.15,4.15,44
0,20.23,1,1,0,0.72,6.37,6.37,22
0,32.78,3,0,0,0.71,4.53,3.67,30
0,109.08,9,2,1,0.44,1.98,-0.5,37
0,65.26,5,1,0,0.63,2.24,2.24,24
0,15.27,2,1,0,0.88,4.14,-0.3,26
0,144.59,10,1,1,0.29,0.74,0.46,40
0,42.01,5,0,0,0.68,0.05,0.05,18
0,168.89,10,4,0,0.26,3.69,3.64,32
0,77.81,4,2,0,0.8,2.35,2.35,22
0,46.92,3,1,0,0.74,4.26,4.25,23
0,80.59,6,1,2,0.32,5.57,5.57,44
0,95.15,5,4,0,0.63,0.24,-0.89,19
0,99.18,6,2,2,0.33,4.72,4.44,42
0,121.8,6,3,1,0.36,3.28,0.18,35
0,73.66,4,2,0,0.89,2.63,2.63,22
0,47.56,4,1,2,0.13,8.09,7.37,39
0,58.64,3,1,0,0.93,2.34,2.34,24
0,91.14,6,1,0,0.86,3.03,3.03,21
0,95.5,5,4,0,0.51,2.97,-0.06,26
0,84.06,5,3,0,0.5,0.26,0.26,10
0,61.44,3,2,0,0.52,3.53,3.53,24
0,47.02,5,1,0,0.71,4.89,4.89,23
0,94.99,4,1,2,0.38,5.15,2.12,39
0,93.44,8,2,0,0.43,3.24,3.22,29
0,67.17,5,3,2,0.34,3.68,3.67,39
0,87.66,5,3,0,0.56,2.69,2.38,25
0,66.87,5,0,0,0.63,1.64,1.64,17
0,130.7,10,2,0,0.28,5.76,5.69,32
0,78.25,4,3,0,0.63,3.61,3.37,20
0,141.12,10,2,1,0.21,1.32,1.32,37
0,87.99,4,2,2,0.24,7.27,4.15,41
0,98.61,8,2,0,0.34,-0.22,-0.22,30
0,64.11,5,1,1,0.64,5.34,5.34,27
0,55.4,4,1,0,0.77,3.55,3.55,23
0,72.19,5,1,0,0.74,3.52,0.11,23
0,119.78,9,2,1,0.3,3.43,1.81,40
0,87.58,6,2,0,0.69,3.33,3.33,27
0,94.53,6,2,0,0.86,0.81,0.68,26
0,68.17,4,1,1,0.46,5.25,5.25,31
0,87.5,8,1,0,0.54,2.36,2.36,29
0,33.29,3,2,0,0.89,3.4,2.04,23
0,79.18,6,3,0,0.44,3.39,1.34,29
0,143.55,5,6,1,0.15,2.12,2.1,33
0,64.97,5,2,0,0.5,3.97,3.31,23
0,56.26,4,0,0,0.58,1.56,1.56,16
0,71.15,6,0,2,0.16,10.45,10.44,49
0,59.0,5,1,0,0.87,2.34,2.32,25
0,31.23,3,0,1,0.57,5.55,5.55,24
0,100.63,6,2,1,0.24,5.25,5.15,41
0,70.23,3,3,0,0.47,3.91,3.91,35
0,87.14,5,3,0,0.6,4.63,1.89,24
0,46.84,4,0,0,0.63,2.8,2.79,29
0,71.11,5,1,1,0.38,3.34,3.32,37
0,43.08,5,1,0,0.73,0.3,0.24,14
0,62.22,4,2,0,0.83,2.18,2.18,20
0,93.21,7,2,0,0.36,4.9,4.9,29
0,41.13,1,2,0,0.79,1.77,1.77,14
0,55.63,6,1,0,0.8,2.43,1.13,23
0,52.65,3,1,0,0.72,4.28,4.03,30
0,79.03,4,2,0,0.76,2.29,2.19,23
0,81.06,5,1,0,0.89,0.75,0.75,24
0,72.19,4,2,0,0.91,3.58,3.58,18
0,20.31,3,0,0,0.73,4.22,2.59,21
0,57.94,3,2,0,0.76,3.12,0.95,24
0,44.89,1,2,0,0.62,4.71,4.68,27
0,123.89,11,0,2,0.23,3.3,3.3,42
0,59.81,4,1,0,0.79,3.96,3.96,23
0,57.51,3,2,0,0.48,3.7,3.06,24
0,120.85,3,4,0,0.54,-1.35,-4.73,18
0,45.25,5,0,2,0.23,7.19,4.27,44
0,55.84,4,0,0,0.75,1.44,1.44,21
0,75.64,8,1,0,0.66,5.01,5.0,30
0,84.97,6,2,0,0.51,3.06,3.06,32
0,0.0,0,0,0,0.0,0.0,0.0,0
0,66.76,4,2,0,0.5,4.3,3.89,22
0,46.09,3,0,0,0.76,2.92,2.92,22
0,56.51,4,0,0,0.31,3.56,3.56,25
0,105.2,8,0,0,0.27,4.1,4.1,34
0,40.62,2,0,0,0.84,2.2,2.2,20
0,87.87,8,1,0,0.53,3.02,3.02,28
0,123.39,6,2,1,0.42,2.74,2.22,37
0,77.5,5,1,1,0.29,5.68,5.68,32
0,112.35,8,0,0,0.39,3.0,3.0,34
0,82.77,5,2,0,0.72,2.73,1.17,28
0,56.92,2,3,0,0.63,3.92,3.92,21
0,80.2,4,2,0,0.41,2.82,2.82,26
0,150.12,9,4,2,0.12,5.05,4.39,52
0,92.18,5,2,1,0.47,4.26,2.36,31
0,112.93,4,3,0,0.62,3.68,-3.02,28
0,61.53,6,0,0,0.69,1.04,1.04,21
0,112.17,6,2,1,0.55,0.92,0.92,37
0,38.77,3,0,2,0.14,9.66,9.66,39
0,86.94,6,1,0,0.85,2.2,2.2,16
0,329.23,16,11,3,0.04,-4.17,-4.38,61
0,88.91,7,2,2,0.19,4.96,4.96,38
0,103.52,10,0,0,0.48,2.63,2.63,26
0,21.7,3,0,0,0.84,3.42,2.01,22
0,95.86,5,3,0,0.27,5.16,5.16,32
0,97.12,6,2,0,0.71,1.22,1.22,23
0,23.55,2,0,0,0.86,3.43,3.41,23
0,172.03,11,3,3,0.08,6.76,6.84,61
0,77.85,6,3,2,0.19,5.07,4.92,34
0,38.83,3,0,1,0.26,6.08,6.08,21
0,75.63,4,2,1,0.21,6.28,6.28,31
0,61.83,5,0,0,0.46,2.91,2.91,22
0,59.73,6,0,0,0.74,1.92,1.62,24
0,54.88,5,2,0,0.9,2.54,1.13,23
0,48.42,4,0,0,0.65,4.68,4.68,25
0,55.97,6,0,0,0.53,3.86,3.86,24
0,103.78,4,2,1,0.6,4.03,0.6,32
0,73.47,3,3,2,0.37,4.66,3.29,35
0,87.2,8,0,0,0.44,3.01,3.01,29
0,70.42,4,2,2,0.17,8.98,6.31,41
0,32.78,3,0,0,0.75,1.72,-0.72,21
0,100.78,5,1,0,0.85,-0.09,-0.09,24
0,75.63,4,2,0,0.81,2.73,2.73,26
0,110.01,4,1,0,0.29,2.34,2.34,24
0,73.87,5,2,0,0.59,5.33,2.31,33
0,49.57,3,1,1,0.57,5.25,3.66,33
0,51.91,5,0,0,0.47,4.9,4.9,31
0,65.66,1,3,0,0.48,3.77,1.37,20
0,79.5,7,0,0,0.43,5.4,5.4,30
0,80.54,6,1,0,0.8,1.84,1.34,22
0,140.68,6,1,0,0.38,2.47,2.47,30
0,90.46,6,2,0,0.52,1.54,1.54,34
0,87.38,5,4,0,0.55,1.82,0.45,21
0,102.66,7,1,0,0.46,2.6,2.6,31
0,91.49,6,2,0,0.53,2.6,2.58,24
0,21.7,3,0,0,0.85,3.08,1.49,22
0,101.75,8,0,0,0.33,2.31,2.31,32
0,105.17,6,2,1,0.31,4.44,4.42,34
0,36.42,2,3,0,0.3,3.42,3.42,13
0,106.42,10,1,0,0.43,2.46,2.34,31
0,43.08,4,0,0,0.68,1.77,1.77,18
0,40.46,2,2,1,0.63,6.05,6.02,24
0,66.06,4,1,0,0.74,3.47,3.21,26
0,75.97,5,2,0,0.3,3.75,3.75,27
0,54.34,3,1,0,0.89,2.15,2.15,23
0,57.69,3,0,0,0.81,2.58,2.58,27
0,58.04,5,2,0,0.74,3.67,3.67,18
0,80.67,5,1,0,0.78,0.73,0.73,22
0,35.01,3,0,0,0.69,5.34,5.34,20
0,79.52,6,2,0,0.84,2.59,2.58,24
0,99.7,4,2,0,0.81,1.24,-2.03,26
0,78.68,5,1,0,0.72,2.27,2.27,30
0,66.76,4,2,1,0.38,6.55,6.31,30
0,80.67,5,1,2,0.25,6.68,6.68,38
0,142.57,6,4,1,0.12,4.29,4.29,38
0,111.61,7,2,0,0.66,2.49,2.49,28
0,111.96,6,2,0,0.74,2.6,2.55,22
0,102.37,7,1,0,0.47,3.67,3.67,33
0,122.79,7,1,0,0.66,-0.93,-0.93,19
0,24.92,3,1,1,0.82,5.39,5.39,19
0,55.09,5,1,0,0.75,4.18,4.18,27
0,72.21,5,0,0,0.81,3.12,3.12,23
0,83.14,6,2,0,0.75,3.27,3.03,25
0,63.83,5,1,0,0.69,1.74,1.74,17
0,90.54,6,3,0,0.4,3.23,2.87,32
0,133.68,10,1,1,0.24,2.79,1.05,44
0,43.08,4,0,0,0.69,2.09,2.09,19
0,60.93,4,0,0,0.42,3.96,3.94,34
0,66.63,3,3,1,0.31,6.8,6.8,26
0,30.95,2,1,0,0.63,3.77,3.77,18
0,33.62,3,1,0,0.75,1.28,-0.35,15
0,309.88,10,9,2,0.08,-4.42,-7.53,49
0,83.31,7,0,0,0.84,1.57,1.57,22
0,37.38,2,0,0,0.62,3.8,3.8,25
0,97.21,9,0,1,0.56,0.88,0.64,38
0,104.14,6,2,0,0.5,2.5,-0.89,33
0,74.48,5,1,0,0.61,1.56,1.56,15
0,72.96,3,1,1,0.65,3.4,3.4,37
0,41.99,3,1,0,0.54,3.27,3.27,23
0,43.14,2,0,0,0.51,2.79,2.79,13
0,114.5,6,2,0,0.69,1.86,1.86,20
0,67.79,5,2,0,0.56,3.39,1.99,27
0,59.5,4,1,1,0.62,5.66,5.66,29
0,57.36,2,2,2,0.11,13.8,13.79,44
0,119.4,8,2,1,0.33,3.23,3.21,39
0,78.9,6,0,0,0.42,3.74,3.74,27
0,95.42,7,2,0,0.63,2.64,2.62,31
0,86.61,7,2,0,0.79,2.08,2.08,29
0,50.19,2,1,0,0.73,5.03,1.67,21
0,59.81,4,1,1,0.31,6.05,6.05,33
0,84.84,6,1,0,0.79,1.97,1.96,21
0,87.2,5,2,0,0.79,3.78,2.72,30
0,60.48,7,0,0,0.52,2.48,2.48,29
0,53.09,2,2,0,0.9,3.17,0.54,19
0,30.49,3,1,1,0.55,5.67,5.67,29
0,63.4,2,1,0,0.69,-0.27,-0.27,14
0,59.31,3,1,0,0.63,2.97,2.97,23
0,131.11,7,2,2,0.3,4.59,4.59,39
0,35.58,3,1,0,0.88,2.96,1.21,23
0,51.45,5,1,1,0.37,5.32,5.28,30
0,53.6,4,2,1,0.52,5.92,5.89,28
0,69.04,6,1,1,0.42,4.47,4.47,34
0,68.01,3,2,0,0.73,4.29,4.27,26
0,74.68,4,1,2,0.29,6.64,3.27,35
0,67.35,5,1,0,0.9,0.41,0.41,23
0,84.59,5,2,2,0.2,8.32,5.72,38
0,89.95,5,2,1,0.54,4.07,3.87,35
0,55.4,4,1,0,0.8,6.02,6.02,25
0,70.23,3,3,0,0.25,4.62,4.62,28
0,55.63,5,1,0,0.77,1.62,1.62,20
0,83.03,4,2,0,0.6,0.1,0.1,17
0,43.7,4,0,0,0.75,0.84,0.84,15
0,98.36,7,2,0,0.7,2.14,1.79,25
0,69.72,4,1,0,0.73,2.64,2.36,30
0,70.17,4,3,0,0.59,3.24,1.03,27
0,41.13,3,2,0,0.85,3.72,3.72,19
0,87.15,5,1,2,0.34,2.56,2.56,39
0,29.54,3,0,0,0.78,2.91,1.44,19
0,132.77,5,4,1,0.28,3.21,0.3,40
0,122.62,9,1,0,0.56,1.18,1.18,27
0,61.44,3,2,0,0.7,3.3,1.46,31
0,42.31,5,0,0,0.69,3.93,2.98,25
0,56.2,6,0,0,0.74,1.96,1.6,24
0,59.81,4,1,0,0.94,2.75,2.75,21
0,86.71,5,2,2,0.28,4.55,4.55,50
0,79.29,4,2,1,0.24,5.71,3.24,37
0,63.84,5,1,0,0.62,3.58,3.58,23
0,67.07,5,2,0,0.9,1.72,0.25,21
0,0.0,0,0,0,0.0,0.0,0.0,0
0,54.37,2,1,0,0.44,1.33,-2.2,11
0,40.46,4,0,2,0.19,7.45,7.45,35
0,32.26,2,2,0,0.83,3.3,3.3,19
0,26.71,4,1,0,0.72,3.83,2.97,26
0,35.53,4,0,0,0.56,4.38,4.38,22
0,75.71,4,1,0,0.58,2.94,2.94,23
0,58.22,3,1,0,0.76,2.38,2.38,27
0,42.35,3,1,0,0.88,3.88,3.87,17
0,51.8,4,1,0,0.58,4.46,4.46,23
0,43.26,3,1,1,0.41,5.92,5.92,30
0,74.94,7,0,0,0.56,4.1,4.1,30
0,55.12,3,1,0,0.74,0.95,-2.48,10
0,35.53,3,0,0,0.73,2.19,2.19,20
0,185.39,7,5,0,0.19,1.33,-0.49,35
0,71.97,5,0,0,0.8,-0.16,-0.16,23
0,15.27,2,1,0,0.77,4.15,2.09,23
0,119.39,6,3,0,0.68,2.6,2.49,21
0,48.42,4,0,0,0.78,3.42,3.42,23
0,84.94,5,1,0,0.88,0.47,-0.4,19
0,120.44,6,3,2,0.32,5.31,5.31,47
0,167.56,8,5,2,0.03,7.01,0.04,54
0,83.55,4,1,0,0.91,0.71,0.71,23
0,90.03,5,1,1,0.51,3.26,3.26,37
0,54.98,4,1,1,0.29,6.3,6.14,31
0,36.36,3,1,0,0.77,3.83,2.51,26
0,50.27,5,0,0,0.8,3.19,3.19,19
0,70.05,5,1,0,0.61,2.61,0.99,31
0,72.83,4,1,0,0.88,2.7,-0.44,22
0,151.1,8,3,0,0.62,3.38,3.38,31
0,84.34,6,2,0,0.6,2.1,2.1,23
0,68.51,5,1,0,0.65,1.21,0.99,21
0,67.77,4,1,0,0.79,3.42,3.42,25
0,53.43,4,1,0,0.83,2.31,2.31,21
0,80.06,5,2,0,0.74,1.28,-0.42,21
0,62.7,7,0,0,0.71,3.54,3.54,18
0,71.76,7,1,1,0.42,4.6,3.37,35
0,85.97,6,1,1,0.48,4.12,4.12,34
0,0.0,0,0,0,0.46,2.12,2.12,7
0,66.71,6,1,0,0.67,2.33,2.29,26
0,96.17,7,2,0,0.49,2.53,2.39,32
0,50.8,4,1,0,0.5,5.25,4.25,33
0,32.26,2,2,0,0.81,3.36,3.34,17
0,58.2,3,2,0,0.82,1.52,1.47,21
0,111.44,8,2,0,0.71,0.09,0.08,17
0,50.72,4,2,0,0.69,3.56,1.33,24
0,7.76,0,0,1,0.24,-0.5,-0.5,28
0,86.51,5,0,0,0.44,1.8,1.8,17
0,25.36,3,0,0,0.79,3.4,1.75,23
0,84.78,6,1,0,0.47,2.32,2.3,36
0,76.38,4,3,0,0.43,-1.5,-4.95,15
0,66.48,3,1,0,0.75,3.33,3.32,26
0,96.03,6,2,0,0.69,2.68,2.68,30
0,127.51,8,2,0,0.67,0.81,0.79,29
0,35.25,2,1,0,0.79,3.35,0.84,17
0,77.52,6,1,0,0.79,3.11,2.93,23
0,107.24,7,1,0,0.62,1.53,1.53,30
0,74.77,4,1,0,0.83,1.63,1.63,31
0,118.95,8,3,0,0.37,3.82,3.79,35
0,67.71,6,1,0,0.88,2.2,2.11,26
0,85.37,9,0,0,0.65,-0.22,-0.28,26
0,49.75,5,1,0,0.57,3.91,3.63,24
0,78.27,6,0,0,0.47,1.55,1.55,21
0,86.33,6,1,0,0.79,1.98,1.98,31
0,108.75,6,3,0,0.71,2.74,2.41,24
0,73.83,6,1,0,0.68,3.02,3.02,35
0,82.28,5,3,1,0.31,4.52,2.98,37
0,86.27,6,1,0,0.65,2.6,2.59,31
0,141.74,8,4,0,0.16,0.6,-1.02,26
0,50.7,4,1,0,0.79,3.57,3.57,21
0,69.81,3,3,0,0.58,4.81,4.81,24
0,135.6,7,3,0,0.7,0.42,0.41,20
0,0.0,0,0,0,0.0,0.0,0.0,0
0,68.04,7,0,0,0.59,2.58,0.69,27
0,76.66,5,2,0,0.46,3.69,3.41,27
0,0.0,0,0,0,0.0,0.0,0.0,0
0,135.84,7,2,1,0.27,4.09,1.11,34
0,147.71,9,3,0,0.33,-0.99,-0.99,19
0,47.56,3,1,0,0.74,4.97,4.97,23
0,63.63,5,1,0,0.78,3.57,3.57,15
0,80.81,6,1,0,0.82,2.64,2.63,29
0,120.77,4,3,0,0.64,0.26,-6.43,20
0,44.81,4,1,0,0.89,3.64,3.05,26
0,128.4,8,1,2,0.29,4.72,1.34,40
0,74.57,5,2,0,0.86,-1.33,-1.33,22
0,180.18,14,0,2,0.19,0.59,0.59,46
0,68.01,4,1,0,0.65,4.05,0.58,18
